"","hgnc_symbol","logFC","PValue","FDR"
"unknown.8690","Gm11992",-0.206885224661228,0.70798145783682,1
"ENSG00000162645","Gbp2",-0.206222599697896,0.602413593033956,1
"ENSG00000148358.3","Gpr107",-0.206021511678597,0.608921577469841,1
"ENSG00000106052.2","Tax1bp1",-0.205882161682736,0.463490270408343,1
"ENSG00000163497","Fev",-0.205713695872554,0.614655895398678,1
"ENSG00000132530.1","Xaf1",-0.205640763695994,0.529603570942432,1
"ENSG00000171365.2","Clcn5",-0.205625141211412,0.596642586281995,1
"ENSG00000173402.2","Dag1",-0.20550446221597,0.446992115857806,1
"ENSG00000120708","Tgfbi",-0.205461021061718,0.639973894743478,1
"ENSG00000117697","Nsl1",-0.205414161066663,0.614655895398678,1
"ENSG00000174482.1","Lingo2",-0.205339639675701,0.671811644287591,1
"unknown.341","Akr1c14",-0.205140251327394,0.542611699902126,1
"ENSG00000198467.1","Tpm2",-0.204982708473349,0.614655895398678,1
"ENSG00000170801.2","Htra3",-0.204942054249131,0.608921577469841,1
"unknown.6897","F8a",-0.204835002258149,0.683489866722675,1
"ENSG00000105699","Lsr",-0.204553946103587,0.698884105967114,1
"ENSG00000070367.1","Exoc5",-0.204120124292114,0.596642586281995,1
"unknown.6935","Car12",-0.203669323411269,0.688880412752586,1
"ENSG00000169252","Adrb2",-0.203622595558174,0.594289573797025,1
"ENSG00000002834.2","Lasp1",-0.20361451956848,0.576431828452282,1
"ENSG00000185621","Lmln",-0.203592944233503,0.512256765174469,1
"unknown.7747","Oasl2",-0.203045076281692,0.585648035708257,1
"unknown.6211","Etohd2",-0.202677268448052,0.508515049113376,1
"unknown.8386","C030011I16Rik",-0.202587947652703,0.70798145783682,1
"unknown.6013","Ispd",-0.202523248487385,0.55599883905353,1
"ENSG00000073614.4","Kdm5a",-0.202367475994273,0.590036871097897,1
